AppName,RelPath,File,Func,QueryHash,FullObjectName,DbName,SchemaName,BaseName,Role,DmlKind,IsWrite,IsCrossDb,IsPseudoObject,PseudoKind,SourceCategory,SourceKind,Line,IsLinkedServer,IsObjectNameDynamic
golang-sample,go3/aajiQueries.sql.go,aajiQueries.sql.go,go3/aajiQueries.sql.go@L428,0cab116e21ae25f0b619e6c18a8a2abbf875d117,dbo.BancaNoAAJI_TM,,dbo,BancaNoAAJI_TM,source,SELECT,false,false,false,,code,go,428,false,false
golang-sample,go3/aajiQueries.sql.go,aajiQueries.sql.go,go3/aajiQueries.sql.go@L428,0cab116e21ae25f0b619e6c18a8a2abbf875d117,dbo.BancaNoAAUI_TM,,dbo,BancaNoAAUI_TM,source,SELECT,false,false,false,,code,go,428,false,false
golang-sample,go3/aajiQueries.sql.go,aajiQueries.sql.go,go3/aajiQueries.sql.go@L485,021cb023b31036c7991162b665f49770ba018d0a,dbo.BancaMTranAAJIAAUI_TT,,dbo,BancaMTranAAJIAAUI_TT,exec,EXEC,true,false,false,,code,go,485,false,false
golang-sample,go3/aajiQueries.sql.go,aajiQueries.sql.go,go3/aajiQueries.sql.go@L496,cf88a0ebea8bf362757fa0bc3aaf9abd546c4d4a,dbo.BancaNoAAUI_TM,,dbo,BancaNoAAUI_TM,source,SELECT,false,false,false,,code,go,496,false,false
golang-sample,go3/aajiQueries.sql.go,aajiQueries.sql.go,go3/aajiQueries.sql.go@L528,a6de6b7a9e8e75b86bed7c4064b9d637f5a30c5e,dbo.BancaNoAAJI_TM,,dbo,BancaNoAAJI_TM,source,SELECT,false,false,false,,code,go,528,false,false
golang-sample,go3/aajiQueries.sql.go,aajiQueries.sql.go,go3/aajiQueries.sql.go@L560,f3860bd8363f4c1b31aa319f192df22b84c49621,SQL_Employee.dbo.PSEmployee_v,SQL_Employee,dbo,PSEmployee_v,source,SELECT,false,true,false,,code,go,560,false,false
golang-sample,go3/aajiQueries.sql.go,aajiQueries.sql.go,go3/aajiQueries.sql.go@L592,68bbb2b9093185475eae1ddf3089713754aa786c,dbo.BancaMTranAAJIAAUI_TT,,dbo,BancaMTranAAJIAAUI_TT,exec,EXEC;INSERT,true,false,false,,code,go,592,false,false
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,GetBancaControlTableTMLastId,d5a16300b8452e43d373d264b4201962940e4a36,dbo.BancaControlTable_TM,,dbo,BancaControlTable_TM,target,UPDATE,true,false,false,,code,go,130,false,false
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,InsertDeleteTT,5a3b62469c2d3cf76119b448301eccb1cac7cabf,dbo.<dynamic-object>,,dbo,<dynamic-object>,target,INSERT,true,false,true,table-placeholder,code,go,48,false,true
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,InsertDeleteTT,5a3b62469c2d3cf76119b448301eccb1cac7cabf,dbo.<dynamic-object>,,dbo,<dynamic-object>,target,INSERT,true,false,true,table-variable,code,go,48,false,true
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,InsertDeleteTT,5a3b62469c2d3cf76119b448301eccb1cac7cabf,ed.ActionType,,ed,ActionType,target,INSERT,true,false,false,,code,go,48,false,false
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,InsertDeleteTT,5a3b62469c2d3cf76119b448301eccb1cac7cabf,dbo.BancaDelete_TT,,dbo,BancaDelete_TT,target,INSERT,true,false,false,,code,go,48,false,false
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,InsertDeleteTT,5a3b62469c2d3cf76119b448301eccb1cac7cabf,ed.BatchId,,ed,BatchId,target,INSERT,true,false,false,,code,go,48,false,false
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,InsertDeleteTT,5a3b62469c2d3cf76119b448301eccb1cac7cabf,ed.DateOtor,,ed,DateOtor,target,INSERT,true,false,false,,code,go,48,false,false
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,InsertDeleteTT,5a3b62469c2d3cf76119b448301eccb1cac7cabf,ed.Jenis,,ed,Jenis,target,INSERT,true,false,false,,code,go,48,false,false
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,InsertDeleteTT,5a3b62469c2d3cf76119b448301eccb1cac7cabf,ed.StatusOtor,,ed,StatusOtor,target,INSERT,true,false,false,,code,go,48,false,false
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,InsertDeleteTT,5a3b62469c2d3cf76119b448301eccb1cac7cabf,ed.UserInput,,ed,UserInput,target,INSERT,true,false,false,,code,go,48,false,false
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,InsertDeleteTT,5a3b62469c2d3cf76119b448301eccb1cac7cabf,ed.UserOtor,,ed,UserOtor,target,INSERT,true,false,false,,code,go,48,false,false
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,InsertDeleteTT,5a3b62469c2d3cf76119b448301eccb1cac7cabf,dbo.edData,,dbo,edData,target,INSERT,true,false,false,,code,go,48,false,false
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,go3/bancaQueries_manual.sql.go@L16,5a3b62469c2d3cf76119b448301eccb1cac7cabf,dbo.<dynamic-object>,,dbo,<dynamic-object>,target,INSERT,true,false,true,table-placeholder,code,go,16,false,true
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,go3/bancaQueries_manual.sql.go@L16,5a3b62469c2d3cf76119b448301eccb1cac7cabf,dbo.<dynamic-object>,,dbo,<dynamic-object>,target,INSERT,true,false,true,table-variable,code,go,16,false,true
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,go3/bancaQueries_manual.sql.go@L16,5a3b62469c2d3cf76119b448301eccb1cac7cabf,ed.ActionType,,ed,ActionType,target,INSERT,true,false,false,,code,go,16,false,false
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,go3/bancaQueries_manual.sql.go@L16,5a3b62469c2d3cf76119b448301eccb1cac7cabf,dbo.BancaDelete_TT,,dbo,BancaDelete_TT,target,INSERT,true,false,false,,code,go,16,false,false
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,go3/bancaQueries_manual.sql.go@L16,5a3b62469c2d3cf76119b448301eccb1cac7cabf,ed.BatchId,,ed,BatchId,target,INSERT,true,false,false,,code,go,16,false,false
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,go3/bancaQueries_manual.sql.go@L16,5a3b62469c2d3cf76119b448301eccb1cac7cabf,ed.DateOtor,,ed,DateOtor,target,INSERT,true,false,false,,code,go,16,false,false
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,go3/bancaQueries_manual.sql.go@L16,5a3b62469c2d3cf76119b448301eccb1cac7cabf,ed.Jenis,,ed,Jenis,target,INSERT,true,false,false,,code,go,16,false,false
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,go3/bancaQueries_manual.sql.go@L16,5a3b62469c2d3cf76119b448301eccb1cac7cabf,ed.StatusOtor,,ed,StatusOtor,target,INSERT,true,false,false,,code,go,16,false,false
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,go3/bancaQueries_manual.sql.go@L16,5a3b62469c2d3cf76119b448301eccb1cac7cabf,ed.UserInput,,ed,UserInput,target,INSERT,true,false,false,,code,go,16,false,false
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,go3/bancaQueries_manual.sql.go@L16,5a3b62469c2d3cf76119b448301eccb1cac7cabf,ed.UserOtor,,ed,UserOtor,target,INSERT,true,false,false,,code,go,16,false,false
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,go3/bancaQueries_manual.sql.go@L16,5a3b62469c2d3cf76119b448301eccb1cac7cabf,dbo.edData,,dbo,edData,target,INSERT,true,false,false,,code,go,16,false,false
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,go3/bancaQueries_manual.sql.go@L67,d5a16300b8452e43d373d264b4201962940e4a36,dbo.BancaControlTable_TM,,dbo,BancaControlTable_TM,target,UPDATE,true,false,false,,code,go,67,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,09b245d8e6ac1150a32a2a9f9d77592c45bfde6c,dbo.<dynamic-object>,,dbo,<dynamic-object>,source,SELECT,false,false,true,temp-table,code,go,639,false,true
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,09b245d8e6ac1150a32a2a9f9d77592c45bfde6c,dbo.SecurityBatchResult_TR,,dbo,SecurityBatchResult_TR,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,09b245d8e6ac1150a32a2a9f9d77592c45bfde6c,dbo.SecurityTrxLelang_TT,,dbo,SecurityTrxLelang_TT,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,09b245d8e6ac1150a32a2a9f9d77592c45bfde6c,dbo.SecurityTrxResultLelang_TT,,dbo,SecurityTrxResultLelang_TT,source,UPDATE,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,09b245d8e6ac1150a32a2a9f9d77592c45bfde6c,dbo.bl,,dbo,bl,target,UPDATE,true,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,0e5e5f61e17dacfdd4ba13199b1e060a60553683,dbo.<dynamic-object>,,dbo,<dynamic-object>,source,SELECT,false,false,true,temp-table,code,go,639,false,true
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,0e5e5f61e17dacfdd4ba13199b1e060a60553683,dbo.blt,,dbo,blt,target,UPDATE,true,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,0e5e5f61e17dacfdd4ba13199b1e060a60553683,dbo.tmp,,dbo,tmp,target,DELETE,true,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,10bab8cf1f67510ebb2ca0d3b27e60f56b7cb401,dbo.<dynamic-object>,,dbo,<dynamic-object>,source,SELECT,false,false,true,temp-table,code,go,639,false,true
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,10bab8cf1f67510ebb2ca0d3b27e60f56b7cb401,dbo.tmp,,dbo,tmp,target,UPDATE,true,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,13e579cd953c33f2939df9b8bcca407e236b83f8,dbo.<dynamic-object>,,dbo,<dynamic-object>,source,SELECT,false,false,true,temp-table,code,go,639,false,true
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,13e579cd953c33f2939df9b8bcca407e236b83f8,SQL_SIBS.dbo.SIBSCurrencyTable_EOD,SQL_SIBS,dbo,SIBSCurrencyTable_EOD,source,SELECT,false,true,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,13e579cd953c33f2939df9b8bcca407e236b83f8,dbo.tmp,,dbo,tmp,target,UPDATE,true,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,29e4d428acd87b916b59f4dcff4737d6745a0d44,dbo.<dynamic-object>,,dbo,<dynamic-object>,source,SELECT,false,false,true,temp-table,code,go,639,false,true
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,29e4d428acd87b916b59f4dcff4737d6745a0d44,dbo.blt,,dbo,blt,target,UPDATE,true,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,534ee1ffc3a392dc1dd4b23b682c55ffc2eb956c,dbo.<dynamic-object>,,dbo,<dynamic-object>,target,INSERT,true,false,true,temp-table,code,go,639,false,true
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,534ee1ffc3a392dc1dd4b23b682c55ffc2eb956c,dbo.DATA,,dbo,DATA,target,DELETE,true,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,534ee1ffc3a392dc1dd4b23b682c55ffc2eb956c,dbo.SecurityTransactionLink_TR,,dbo,SecurityTransactionLink_TR,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,534ee1ffc3a392dc1dd4b23b682c55ffc2eb956c,dbo.SecurityTranscationLink_TL,,dbo,SecurityTranscationLink_TL,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,534ee1ffc3a392dc1dd4b23b682c55ffc2eb956c,dbo.TRSListTransactionSourceOfFund_TH,,dbo,TRSListTransactionSourceOfFund_TH,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,534ee1ffc3a392dc1dd4b23b682c55ffc2eb956c,dbo.TRSListTransactionSourceOfFund_TT,,dbo,TRSListTransactionSourceOfFund_TT,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,534ee1ffc3a392dc1dd4b23b682c55ffc2eb956c,dbo.tmp,,dbo,tmp,target,UPDATE,true,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,534ee1ffc3a392dc1dd4b23b682c55ffc2eb956c,dbo.user_nisp_v,,dbo,user_nisp_v,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,5498eda007bb6402fe75f6d72a7a87fb6c046992,dbo.<dynamic-object>,,dbo,<dynamic-object>,target,INSERT,true,false,true,temp-table,code,go,639,false,true
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,5498eda007bb6402fe75f6d72a7a87fb6c046992,dbo.MISOfficeInformationEODFull_v,,dbo,MISOfficeInformationEODFull_v,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,5498eda007bb6402fe75f6d72a7a87fb6c046992,dbo.RMMSecurityTransaction_TT,,dbo,RMMSecurityTransaction_TT,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,5498eda007bb6402fe75f6d72a7a87fb6c046992,dbo.SecurityMaster_TM,,dbo,SecurityMaster_TM,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,5498eda007bb6402fe75f6d72a7a87fb6c046992,dbo.SecurityParamLelang_TR,,dbo,SecurityParamLelang_TR,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,5498eda007bb6402fe75f6d72a7a87fb6c046992,dbo.SecurityTransactionStatus_TM,,dbo,SecurityTransactionStatus_TM,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,5498eda007bb6402fe75f6d72a7a87fb6c046992,dbo.SecurityTransaction_TR,,dbo,SecurityTransaction_TR,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,5498eda007bb6402fe75f6d72a7a87fb6c046992,dbo.SecurityTransaction_TT,,dbo,SecurityTransaction_TT,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,5498eda007bb6402fe75f6d72a7a87fb6c046992,dbo.SecurityTrxLelang_TT,,dbo,SecurityTrxLelang_TT,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,5498eda007bb6402fe75f6d72a7a87fb6c046992,dbo.TRSParameter_TR,,dbo,TRSParameter_TR,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,5498eda007bb6402fe75f6d72a7a87fb6c046992,dbo.TreasuryCustomer_TM,,dbo,TreasuryCustomer_TM,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,5498eda007bb6402fe75f6d72a7a87fb6c046992,dbo.bl,,dbo,bl,target,DELETE,true,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,5498eda007bb6402fe75f6d72a7a87fb6c046992,dbo.tmp,,dbo,tmp,target,UPDATE,true,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,58f24a3da2dc3ca8f2e949d730c6b29e2fbf4fd6,dbo.<dynamic-object>,,dbo,<dynamic-object>,source,SELECT,false,false,true,temp-table,code,go,639,false,true
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,58f24a3da2dc3ca8f2e949d730c6b29e2fbf4fd6,dbo.SIBSCurrencyTable_TM_v,,dbo,SIBSCurrencyTable_TM_v,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,58f24a3da2dc3ca8f2e949d730c6b29e2fbf4fd6,dbo.tmp,,dbo,tmp,target,UPDATE,true,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,5cd000cf2f522715a842f979854383214a1f3b92,dbo.<dynamic-object>,,dbo,<dynamic-object>,source,SELECT,false,false,true,temp-table,code,go,639,false,true
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,5cd000cf2f522715a842f979854383214a1f3b92,dbo.SecurityReplaceTrxLelang_TT,,dbo,SecurityReplaceTrxLelang_TT,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,5cd000cf2f522715a842f979854383214a1f3b92,dbo.SecurityTrxLelang_TT,,dbo,SecurityTrxLelang_TT,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,5cd000cf2f522715a842f979854383214a1f3b92,dbo.a,,dbo,a,target,UPDATE,true,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,5de6839de1573599d2345d28cd8320eaffbd4d2f,dbo.<dynamic-object>,,dbo,<dynamic-object>,source,SELECT,false,false,true,temp-table,code,go,639,false,true
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,5de6839de1573599d2345d28cd8320eaffbd4d2f,dbo.tmp,,dbo,tmp,target,UPDATE,true,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,5de6839de1573599d2345d28cd8320eaffbd4d2f,dbo.user_nisp_v,,dbo,user_nisp_v,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,6a5746560f62551609dd62a9eb7a889c0835529c,dbo.<dynamic-object>,,dbo,<dynamic-object>,source,SELECT,false,false,true,temp-table,code,go,639,false,true
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,6a5746560f62551609dd62a9eb7a889c0835529c,dbo.tmp,,dbo,tmp,target,UPDATE,true,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,6a5746560f62551609dd62a9eb7a889c0835529c,dbo.user_nisp_v,,dbo,user_nisp_v,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,7de8d778e09de14cae695fcfa58deb79ed165478,dbo.<dynamic-object>,,dbo,<dynamic-object>,target,UPDATE,true,false,true,temp-table,code,go,639,false,true
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,877a55e8fc49332489faf4c0821cd0da60eeb4c9,dbo.<dynamic-object>,,dbo,<dynamic-object>,source,SELECT,false,false,true,temp-table,code,go,639,false,true
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,877a55e8fc49332489faf4c0821cd0da60eeb4c9,dbo.SecurityReplaceTrxLelang_TT,,dbo,SecurityReplaceTrxLelang_TT,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,877a55e8fc49332489faf4c0821cd0da60eeb4c9,dbo.a,,dbo,a,target,UPDATE,true,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,b34a41263228be75dda72b7a4f7aeb0934eb33d8,dbo.<dynamic-object>,,dbo,<dynamic-object>,source,SELECT,false,false,true,temp-table,code,go,639,false,true
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,b34a41263228be75dda72b7a4f7aeb0934eb33d8,dbo.EACustomerFlagging_TM_v,,dbo,EACustomerFlagging_TM_v,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,b34a41263228be75dda72b7a4f7aeb0934eb33d8,dbo.tmp,,dbo,tmp,target,UPDATE,true,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,b76da2734a0c4e19b0a9f89d31b099b9883b53d3,dbo.<dynamic-object>,,dbo,<dynamic-object>,source,SELECT,false,false,true,temp-table,code,go,639,false,true
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,b76da2734a0c4e19b0a9f89d31b099b9883b53d3,dbo.SecurityBatchResult_TR,,dbo,SecurityBatchResult_TR,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,b76da2734a0c4e19b0a9f89d31b099b9883b53d3,dbo.SecurityReplaceTrxLelang_TT,,dbo,SecurityReplaceTrxLelang_TT,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,b76da2734a0c4e19b0a9f89d31b099b9883b53d3,dbo.SecurityTrxResultLelang_TT,,dbo,SecurityTrxResultLelang_TT,source,UPDATE,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,b76da2734a0c4e19b0a9f89d31b099b9883b53d3,dbo.bl,,dbo,bl,target,UPDATE,true,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,be4acfef514b2bee598421718d6dd31ab40fab64,dbo.<dynamic-object>,,dbo,<dynamic-object>,source,SELECT,false,false,true,temp-table,code,go,639,false,true
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,be4acfef514b2bee598421718d6dd31ab40fab64,dbo.TRSHasilRevenue_TM,,dbo,TRSHasilRevenue_TM,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,be4acfef514b2bee598421718d6dd31ab40fab64,dbo.tmp,,dbo,tmp,target,UPDATE,true,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,dbcd38ea764ca8e2aac3b2780c0ec6ad433f0e9d,dbo.<dynamic-object>,,dbo,<dynamic-object>,source,SELECT,false,false,true,temp-table,code,go,639,false,true
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,dbcd38ea764ca8e2aac3b2780c0ec6ad433f0e9d,dbo.SecurityTransactionStatus_TM,,dbo,SecurityTransactionStatus_TM,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,dbcd38ea764ca8e2aac3b2780c0ec6ad433f0e9d,dbo.SecurityTransaction_TT,,dbo,SecurityTransaction_TT,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,dbcd38ea764ca8e2aac3b2780c0ec6ad433f0e9d,dbo.bl,,dbo,bl,target,UPDATE,true,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,ec2f133e4ab9f9ed2b8451ca723a30c0b5f43979,dbo.<dynamic-object>,,dbo,<dynamic-object>,source,SELECT,false,false,true,temp-table,code,go,639,false,true
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,ec2f133e4ab9f9ed2b8451ca723a30c0b5f43979,dbo.SecurityMaster_TM,,dbo,SecurityMaster_TM,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,ec2f133e4ab9f9ed2b8451ca723a30c0b5f43979,dbo.tmp,,dbo,tmp,target,UPDATE,true,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,f46badf32e6a63126825bc07fc05c9b16e05888e,dbo.<dynamic-object>,,dbo,<dynamic-object>,source,SELECT,false,false,true,temp-table,code,go,639,false,true
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,f46badf32e6a63126825bc07fc05c9b16e05888e,dbo.PBCustomerFlagging_TM_v,,dbo,PBCustomerFlagging_TM_v,source,SELECT,false,false,false,,code,go,639,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,GetSecondaryTransactionBlotter,f46badf32e6a63126825bc07fc05c9b16e05888e,dbo.tmp,,dbo,tmp,target,UPDATE,true,false,false,,code,go,639,false,false
