AppName,RelPath,File,Func,TotalQueries,TotalExec,TotalSelect,TotalInsert,TotalUpdate,TotalDelete,TotalTruncate,TotalDynamic,TotalWrite,HasCrossDb,ObjectsUsed
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSPopulateParameterTrxBankBeli,1,1,0,0,0,0,0,0,1,false,TRSPopulateParameterSettlementTrxBankBeli
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSPopulateParticipantParamBIS4,1,1,0,0,0,0,0,0,1,false,TRSPopulateParticipantParamBIS4
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSPopulatePaymentAgentBIS4,1,1,0,0,0,0,0,0,1,false,TRSPopulatePaymentAgentBIS4
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSPopulateSecurityFee,1,1,0,0,0,0,0,0,1,false,TRSPopulateSecurityFee
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSPopulateSecurityFeeAuthorization,1,1,0,0,0,0,0,0,1,false,TRSPopulateSecurityFeeAuthorization
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSPopulateSecurityMasterAuthorization,1,1,0,0,0,0,0,0,1,false,TRSPopulateSecurityMasterAuthorization
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSPopulateSeller,1,1,0,0,0,0,0,0,1,false,TRSPopulateSeller
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSPopulateSellerTemplate,1,1,0,0,0,0,0,0,1,false,TRSPopulateSellerTemplate
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSPopulateSetlementTransaksiBankBeli,1,1,0,0,0,0,0,0,1,false,TRSProrateTrxTaxAmesty
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSPopulateSettlementBIS4,1,1,0,0,0,0,0,0,1,false,TRSPopulateSettlementBIS4
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSPopulateSettlementBIS4Detail,1,1,0,0,0,0,0,0,1,false,TRSPopulateSettlementBIS4Detail
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSPopulateSettlementBuyBack,1,1,0,0,0,0,0,0,1,false,TRSPopulateSettlementBuyBack
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSPopulateSettlementCashBack,1,1,0,0,0,0,0,0,1,false,TRSPopulateSettlementCashBack
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSPopulateSettlementEarlyRedem,1,1,0,0,0,0,0,0,1,false,TRSPopulateSettlementEarlyRedem
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSPopulateSettlementEarlyRedemByStatus,1,1,0,0,0,0,0,0,1,false,TRSPopulateSettlementEarlyRedemByStatus
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSPopulateSettlementKupon,1,1,0,0,0,0,0,0,1,false,TRSPopulateSettlementKupon
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSPopulateSettlementMaturity,1,1,0,0,0,0,0,0,1,false,TRSPopulateSettlementMaturity
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSPopulateSettlementOrder,1,1,0,0,0,0,0,0,1,false,TRSPopulateSettlementOrder
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSPopulateSettlementOrderByStatus,1,1,0,0,0,0,0,0,1,false,TRSPopulateSettlementOrderByStatus
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSPopulateSettlementTransaksiBankBeli,1,1,0,0,0,0,0,0,1,false,TRSPopulateSettlementTransaksiBankBeli
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSPopulateSettlementTransaksiBankJual,1,1,0,0,0,0,0,0,1,false,TRSPopulateSettlementTransaksiBankJual
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSPopulateSubInstrumentParam,1,1,0,0,0,0,0,0,1,false,TRSPopulateSubInstrumentParam
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSPopulateTemplateUploadCTPMurex,1,1,0,0,0,0,0,0,1,false,TRSPopulateTemplateUploadCTPMurex
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSPopulateTransactionBalance,1,1,0,0,0,0,0,0,1,false,TRSPopulateTransactionBalance
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSPopulateTransactionBalanceForUpdate,1,1,0,0,0,0,0,0,1,false,TRSPopulateTransactionBalanceForUpdate
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSPopulateTransactionLink,1,1,0,0,0,0,0,0,1,false,TRSPopulateTransactionLink
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSPopulateTransaksiSuratBerhargaTemplate,1,1,0,0,0,0,0,0,1,false,TRSPopulateTransaksiSuratBerhargaTemplate
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSPopulateUploadCTPMutex,1,1,0,0,0,0,0,0,1,false,TRSPopulateUploadCTPMurex
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSPopulateUploadRefund,1,1,0,0,0,0,0,0,1,false,TRSPopulateUploadRefund
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessAllotment,1,1,0,0,0,0,0,0,1,false,TRSProcessAllotment
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessAmmendAccrued,1,1,0,0,0,0,0,0,1,false,TRSProcessAmendAccrued
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessApprovalEditHargaModal,1,1,0,0,0,0,0,0,1,false,TRSProcessApprovalEditHargaModal
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessApprovalSettlementBIS4,1,1,0,0,0,0,0,0,1,false,TRSProcessApprovalSettlementBIS4
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessBankCustody,1,1,0,0,0,0,0,0,1,false,TRSProcessBankCustody
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessBuyBack,1,1,0,0,0,0,0,0,1,false,TRSProcessBuyBack
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessCancelORIOrderCommit,1,1,0,0,0,0,0,0,1,false,TRSProcessCancelORIOrderCommit
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessDeleteORIOrder,1,1,0,0,0,0,0,0,1,false,TRSProcessDeleteORIOrder
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessDeleteORIOrderCommit,1,1,0,0,0,0,0,0,1,false,TRSProcessDeleteORIOrderCommit
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessDeleteSecurityTransactionCommit,1,1,0,0,0,0,0,0,1,false,TRSProcessDeleteSecurityTransactionCommit
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessEarlyRedemAuthorization,1,1,0,0,0,0,0,0,1,false,TRSProcessEarlyRedemAuthorization
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessEditCustomerAuthorization,1,1,0,0,0,0,0,0,1,false,TRSProcessEditCustomerAuthorization
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessHapusTransaksiSuratBerharga,1,1,0,0,0,0,0,0,1,false,TRSProcessHapusTransaksiSuratBerharga
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessInsertORIOrderCommit,1,1,0,0,0,0,0,0,1,false,TRSProcessInsertORIOrderCommit
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessInsertSecurityTransactionCommit,3,3,0,0,0,0,0,0,3,false,TRSProcessInsertSecurityTransactionCommit
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessKuponUpload,1,1,0,0,0,0,0,0,1,false,TRSProcessKuponUpload
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessKuponUploadAuthorization,1,1,0,0,0,0,0,0,1,false,TRSProcessKuponUploadAuthorization
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessMaturityUpload,1,1,0,0,0,0,0,0,1,false,TRSProcessMaturityUpload
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessMaturityUploadAuthorization,1,1,0,0,0,0,0,0,1,false,TRSProcessMaturityUploadAuthorization
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessPTOSCustomer,1,1,0,0,0,0,0,0,1,false,TRSProcessPTOSCustomer_TM
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessPTOSCustomerAuthen,1,1,0,0,0,0,0,0,1,false,TRSProcessPTOSCustomerAuthen
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessPTOSOuts,1,1,0,0,0,0,0,0,1,false,TRSProcessPTOSOuts
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessPTOSOutsAuthen,1,1,0,0,0,0,0,0,1,false,TRSProcessPTOSOutsAuthen
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessPTOSSecurityMaster,1,1,0,0,0,0,0,0,1,false,TRSProcessPTSOSecurityMaster
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessPTOSSecurityMasterAuthen,1,1,0,0,0,0,0,0,1,false,TRSProcessPTOSSecurityMasterAuthen
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessPTOSTrx,1,1,0,0,0,0,0,0,1,false,TRSProcessPTOSTrx
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessPTOSTrxAuthen,1,1,0,0,0,0,0,0,1,false,TRSProcessPTOSTrxAuthen
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessPTOSUpload,1,1,0,0,0,0,0,0,1,false,TRSProcessPTOSUpload
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessPTOSUploadAuthen,1,1,0,0,0,0,0,0,1,false,TRSProcessPTOSUploadAuthen
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessSecurityFee,1,1,0,0,0,0,0,0,1,false,TRSProcessSecurityFee
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessSecurityFeeAuthorization,1,1,0,0,0,0,0,0,1,false,TRSProcessSecurityFeeAuthorization
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessSecurityMaster,1,1,0,0,0,0,0,0,1,false,TRSProcessSecurityMaster
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessSecurityMasterAuthorization,1,1,0,0,0,0,0,0,1,false,TRSProcessSecurityMasterAuthorization
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessSeller,1,1,0,0,0,0,0,0,1,false,TRSProcessSeller
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessSettlementBIS4,1,1,0,0,0,0,0,0,1,false,TRSProcessSettlementBIS4
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessSettlementBuyBack,1,1,0,0,0,0,0,0,1,false,TRSProcessSettlementBuyBack
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessSettlementCashBack,1,1,0,0,0,0,0,0,1,false,TRSProcessSettlementCashBack
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessSettlementEarlyRedem,1,1,0,0,0,0,0,0,1,false,TRSProcessSettlementEarlyRedem
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessSettlementKupon,1,1,0,0,0,0,0,0,1,false,TRSProcessSettlementKupon
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessSettlementMaturity,1,1,0,0,0,0,0,0,1,false,TRSProcessSettlementMaturity
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessSettlementOrder,1,1,0,0,0,0,0,0,1,false,TRSProcessSettlementOrder
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessSettlementTransaksiBankBeli,1,1,0,0,0,0,0,0,1,false,TRSProcessSettlementTransaksiBankBeli
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessSettlementTransaksiBankBeliFee,1,1,0,0,0,0,0,0,1,false,TRSProcessSettlementTransaksiBankBeliFee
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessSettlementTransaksiBankBeliPajak,1,1,0,0,0,0,0,0,1,false,TRSProcessSettlementTransaksiBankBeliPajak
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessSettlementTransaksiBankJual,1,1,0,0,0,0,0,0,1,false,TRSProcessSettlementTransaksiBankJual
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessUpdateTrxBankJual,1,1,0,0,0,0,0,0,1,false,TRSProcessUpdateTrxBankJual
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSProcessUploadRefund,1,1,0,0,0,0,0,0,1,false,TRSProcessUploadRefund
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSRejectHapusTransaksiSuratBerharga,1,1,0,0,0,0,0,0,1,false,TRSRejectHapusTransaksiSuratBerharga
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSReportSettlementBIS4,1,1,0,0,0,0,0,0,1,false,TRSReportSettlementBIS4
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSRetailCalculateFee2,1,1,0,0,0,0,0,0,1,false,TRSRetailCalculateFee2
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSSaveParameterMurexBIS4,1,1,0,0,0,0,0,0,1,false,TRSSaveMappingMurexBIS4
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSSplitOrder,1,1,0,0,0,0,0,0,1,false,TRSSplitOrder
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSSubmitSERI,1,1,0,0,0,0,0,0,1,false,TRSSubmitListSeriESBN
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSUpdateBlokirMateraiFee,1,1,0,0,0,0,0,0,1,false,TRSUpdateBlokirMateraiFee
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSUpdateBlokirSwitchingTransaction,1,1,0,0,0,0,0,0,1,false,TRSUpdateBlokirSwitchingTransaction
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSUpdateOrderPriority,1,1,0,0,0,0,0,0,1,false,TRSUpdateOrderPriority
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSUploadDataCTPMurex,1,1,0,0,0,0,0,0,1,false,TRSSaveUploadCTPMurex
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSUploadTransaksiSuratBerharga,1,1,0,0,0,0,0,0,1,false,TRSProcessUploadTransaksiSuratBerharga
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSValidateCutOffTimeTransaction,1,1,0,0,0,0,0,0,1,false,trs_ValidateCutOffTimeTransaction
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSValidateCutOffTimeTrxEarlyRedem,1,1,0,0,0,0,0,0,1,false,trs_ValidateCutOffTimeTrxEarlyRedem
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subTRSValidateMatchingKuponBeforeProcess,1,1,0,0,0,0,0,0,1,false,TRSValidateProcessKuponUpload
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subUploadDataSeller,1,1,0,0,0,0,0,0,1,false,TRSUploadDataSeller
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subUserGetToolbar,1,1,0,0,0,0,0,0,1,false,UserGetToolbar
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subtrs_DeleteSecurityMaster_TM,1,1,0,0,0,0,0,0,1,false,trs_DeleteSecurityMaster_TM
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subtrs_InsertSecurityMaster_TM,1,1,0,0,0,0,0,0,1,false,trs_InsertSecurityMaster_TM
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subtrs_ListColumnsTable,1,1,0,0,0,0,0,0,1,false,trs_ListColumnsTable
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subtrs_ListSecurityInterestType_TR,1,1,0,0,0,0,0,0,1,false,trs_ListSecurityInterestType_TR
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subtrs_ListSecurityMasterPending_TM,1,1,0,0,0,0,0,0,1,false,trs_ListSecurityMasterPending_TM
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subtrs_ListSecurityMaster_TM,1,1,0,0,0,0,0,0,1,false,trs_ListSecurityMaster_TM
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subtrs_ListTreasuryCustomer_TM_Original,1,1,0,0,0,0,0,0,1,false,trs_ListTreasuryCustomer_TM_Original
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subtrs_SearchSecId,1,1,0,0,0,0,0,0,1,false,trs_SearchSecId
dotnet-sample,clsDatabase.cs,clsDatabase.cs,subtrs_UpdateSecurityMaster_TM,1,1,0,0,0,0,0,0,1,false,trs_UpdateSecurityMaster_TM
dotnet-sample,clsValasService.cs,clsValasService.cs,DeleteDataSummaryValas,3,0,0,0,0,0,3,0,3,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,DeleteDataValasResult,3,0,0,0,0,0,3,0,3,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,DeleteDataValasResultV2,3,0,0,0,0,0,3,0,3,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,DeleteDataValasSummary,3,0,0,0,0,0,3,0,3,false,VLSSummary_TM
dotnet-sample,clsValasService.cs,clsValasService.cs,DeleteDataValasSummaryFXOption,3,0,0,0,0,0,3,0,3,false,VLSSummaryFXOption_TM
dotnet-sample,clsValasService.cs,clsValasService.cs,DeleteDataValasSummaryV2,3,0,0,0,0,0,3,0,3,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,DeleteDataValasTransaction,3,0,0,0,0,0,3,0,3,false,VLSTransactions_TR
dotnet-sample,clsValasService.cs,clsValasService.cs,DeleteDataValasTransactionV2,3,0,0,0,0,0,3,0,3,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,EmptyDataValasToday,3,0,0,0,0,0,0,3,0,false,
dotnet-sample,clsValasService.cs,clsValasService.cs,Exception,33,18,0,0,0,0,6,9,24,false,;openxml;sp_xml_preparedocument
dotnet-sample,clsValasService.cs,clsValasService.cs,ISNULL,11,0,0,8,0,0,0,11,8,false,;VLSResultFinal_TH
dotnet-sample,clsValasService.cs,clsValasService.cs,InquiryZFXMAST,1,0,1,0,0,0,0,0,0,false,ZFXMAST
dotnet-sample,clsValasService.cs,clsValasService.cs,VARCHAR,13,13,0,0,0,0,0,9,13,false,;VLSSummaryFXOption_TM;VLSSummary_TM;openxml;sp_xml_preparedocument
dotnet-sample,clsValasService.cs,clsValasService.cs,in,1,0,1,0,0,0,0,0,0,false,VLSTransactions_TR_BackupONFX276
dotnet-sample,clsValasService.cs,clsValasService.cs,isnull,1,0,1,0,0,0,0,0,0,false,TRN_HDR_FX
dotnet-sample,clsValasService.cs,clsValasService.cs,openxml,3,3,0,0,0,0,0,0,3,false,TAgent;TDeal;TDealDocument;openxml;sp_xml_preparedocument
dotnet-sample,frmObligasiUpdateStatusTRX.cs,frmObligasiUpdateStatusTRX.cs,Exception,1,1,0,0,0,0,0,0,1,false,TRSGetEmailForPushBack
dotnet-sample,frmObligasiUpdateStatusTRX.cs,frmObligasiUpdateStatusTRX.cs,SentEmail,3,3,0,0,0,0,0,0,3,false,TRSGetEmailForPushBack;TRSGetEmailLookUp
dotnet-sample,frmObligasiUpdateStatusTRX.cs,frmObligasiUpdateStatusTRX.cs,frmObligasiUpdateStatusTRX_Load,1,1,0,0,0,0,0,0,1,false,UserGetTreeView
dotnet-sample,frmObligasiUpdateStatusTRX.cs,frmObligasiUpdateStatusTRX.cs,getAccBlockSequnceAndSeqAcBaseOrderIDTemp,1,1,0,0,0,0,0,0,1,false,trs_getAccBlokSeqOrder
dotnet-sample,frmObligasiUpdateStatusTRX.cs,frmObligasiUpdateStatusTRX.cs,subAcceptReject,14,14,0,0,0,0,0,0,14,false,trs_PushBackStatusSecurityTransaction_TT;trs_UpdateStatusSecurityTransactionAfterMurex
dotnet-sample,frmObligasiUpdateStatusTRX.cs,frmObligasiUpdateStatusTRX.cs,subCancelOrder,1,1,0,0,0,0,0,1,1,false,<dynamic-sql>
dotnet-sample,frmObligasiUpdateStatusTRX.cs,frmObligasiUpdateStatusTRX.cs,subDeleteTransaction,1,1,0,0,0,0,0,1,1,false,<dynamic-sql>
dotnet-sample,frmObligasiUpdateStatusTRX.cs,frmObligasiUpdateStatusTRX.cs,subInitForm,1,1,0,0,0,0,0,0,1,false,common2_populate_tree
dotnet-sample,frmObligasiUpdateStatusTRX.cs,frmObligasiUpdateStatusTRX.cs,subPopulateGridMain,1,1,0,0,0,0,0,1,1,false,<dynamic-sql>
dotnet-sample,frmObligasiUpdateStatusTRX.cs,frmObligasiUpdateStatusTRX.cs,subRejectTreasuryCustomer,1,1,0,0,0,0,0,1,1,false,<dynamic-sql>
dotnet-sample,frmObligasiUpdateStatusTRX.cs,frmObligasiUpdateStatusTRX.cs,trvOtorisasi_NodeMouseClick,1,1,0,0,0,0,0,0,1,false,UserGetToolbarTree
