AppName,RelPath,File,SourceCategory,SourceKind,Line,Func,QueryHash,ObjectName,DbName,SchemaName,BaseName,IsCrossDb,IsLinkedServer,Role,DmlKind,IsWrite,IsObjectNameDynamic
golang-sample,go3/aajiQueries.sql.go,aajiQueries.sql.go,code,go,607,InsertBancaMTranAAJIAAUITT,ff975a72c42e1c69f611fd9a1134dc9a49c39d4c,BancaMTranAAJIAAUI_TT,,,BancaMTranAAJIAAUI_TT,false,false,exec,EXEC,true,false
golang-sample,go3/aajiQueries.sql.go,aajiQueries.sql.go,code,go,607,InsertBancaMTranAAJIAAUITT,ff975a72c42e1c69f611fd9a1134dc9a49c39d4c,dXML,,,dXML,false,false,exec,EXEC,true,false
golang-sample,go3/aajiQueries.sql.go,aajiQueries.sql.go,code,go,621,,7b5b09858b7c9ee766100f268d169bf056fd960e,BancaMTranAAJIAAUI_TT,,,BancaMTranAAJIAAUI_TT,false,false,target,UPDATE,true,false
golang-sample,go3/aajiQueries.sql.go,aajiQueries.sql.go,code,go,627,UpdateBatchCode,7b5b09858b7c9ee766100f268d169bf056fd960e,BancaMTranAAJIAAUI_TT,,,BancaMTranAAJIAAUI_TT,false,false,target,UPDATE,true,false
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,code,go,13,,08712dc65d8db891bf09f92c1b3fc008f39074a9,BancaDelete_TT,,,BancaDelete_TT,false,false,target,INSERT,true,false
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,code,go,13,,08712dc65d8db891bf09f92c1b3fc008f39074a9,_TT,,,_TT,false,false,source,SELECT,false,false
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,code,go,45,InsertDeleteTT,08712dc65d8db891bf09f92c1b3fc008f39074a9,BancaDelete_TT,,,BancaDelete_TT,false,false,target,INSERT,true,false
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,code,go,45,InsertDeleteTT,08712dc65d8db891bf09f92c1b3fc008f39074a9,_TT,,,_TT,false,false,source,SELECT,false,false
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,code,go,64,,710083c6cef4d6e9538d3d000b8dffb0ccb6c0e7,BancaControlTable_TM,,,BancaControlTable_TM,false,false,target,UPDATE,true,false
golang-sample,go3/bancaQueries_manual.sql.go,bancaQueries_manual.sql.go,code,go,127,GetBancaControlTableTMLastId,710083c6cef4d6e9538d3d000b8dffb0ccb6c0e7,BancaControlTable_TM,,,BancaControlTable_TM,false,false,target,UPDATE,true,false
